post_title,pub_authors,pub_year,pub_source,pub_link,pub_note,pub_type
"Yahia, Elhadi M. and J.C. Guevara. 2010 . Tissue permeance of prickly pear cactus stems ( opuntia spp.) to CO 2 , O 2 and H 2 O vapor as a function of temperature and relative humidity. Acta Horticulturae (ISHS) 857:461-468.",,2010,,https://www.phtnet.org/research/view-abstract.asp?research_id=mh319,,Refereed Articles
"Carrillo-Lopez, A., Elhadi M. Yahia and G. Ramirez. 2010 . Bioconversion of carotenoids in five fruits and vegetables to vitamin A measured by retinol accumulation in rat livers. American Journal of Agricultural and Biological Sciences 5(2): 215-221.",,2010,,https://thescipub.com/pdf/ajabssp.2010.215.221.pdf,,Refereed Articles
"Yahia, E.M. 2010 . Cold chain development and challenges in the developing world. Acta Horticuolturae (ISHS) 877:127-132.",,2010,,https://agris.fao.org/agris-search/search.do?recordID=US201400094501,,Refereed Articles
"Yahia, E.M. , Castellanos, E. and Mondragon-Jacobo, C. 2010 . Identification and quantification of pigments in prickly pear fruit. Acta Horticulturae (ISHS) 877:1129-1136.",,2010,,https://www.actahort.org/members/showpdf?booknrarnr=877_154,,Refereed Articles
"Rivera-Pastrana, D.M., Yahia, E.M. and González-Aguilar, G.A. 2010 . Identification of phenolic and carotenoid compounds in carica papaya l. ‘maradol’ using liquid chromatography – Mass spectrometry. Acta Horticulturae (ISHS) 877:1197-1200.",,2010,,https://www.actahort.org/members/showpdf?booknrarnr=877_163,,Refereed Articles
"Yahia, E.M. and Barrera, A. 2010 . Antioxidant capacity and correlation with phenolic compounds and carotenoids in 40 horticultural commodities. Acta Horticuolturae (ISHS) 877:1215-1220.",,2010,,https://www.actahort.org/members/showpdf?booknrarnr=877_165,,Refereed Articles
"Rivera-Dominguez, M., Yahia, E.M. , Wlodarchak, N. and Kushad, M. 2010 . Identification and quantification of phenolic compounds in grapes. Acta Horticulturae (ISHS) 877:1233-1240.",,2010,,https://experts.illinois.edu/en/publications/identification-and-quantification-of-phenolic-compounds-in-grapes,,Refereed Articles
"Yahia, E.M. , Valdes, J. and Breithaupt, D.E. 2010 . Differences in the absorption efficiency between α- and β-cryptoxanthin from carrot leaves and papaya fruit. Acta Horticulturae (ISHS) 877:1241-1244.",,2010,,https://www.ishs.org/ishs-article/877_169,,Refereed Articles
"J. Ornelas-Paz, J., Yahia, E.M. , Gardea, A.A. and Failla, M.L. 2010 . Carotenoid composition in ‘Ataulfo’ mango and their bioavailability and bioconversion to vitamin A. Acta Horticulturae (ISHS) 877:1245-1252.",,2010,,https://www.ishs.org/ishs-article/877_170,,Refereed Articles
"Corral, R.D., Yahia, E.M. , Carrillo, A. and González, G. 2010 . The correlation between some nutritional components with total antioxidant capacity (measured with six different assays) in eight horticultural commodities. Acta Hort. (ISHS) 877:1267-1274.",,2010,,https://www.ishs.org/ishs-article/877_173,,Refereed Articles
"García-Solís, P., Yahia, E.M. , Morales-Tlalpan, V., Díaz-Muñoz, M. and Aceves, C. 2010 . Antineoplastic and antioxidant properties of some fruits and vegetables using experimental models of mammary cancer. Acta Horticuoturae (ISHS) 877:1287-1294.",,2010,,https://agris.fao.org/agris-search/search.do?recordID=US201400075887,,Refereed Articles
"Carrillo-Lopez, A. and Yahia, E.M. 2010 . Qualitative and quantitative changes in carotenoids and phenolic compounds in tomato fruit during ripening. Acta Horticulturae (ISHS) 877:1303-1308.",,2010,,https://agris.fao.org/agris-search/search.do?recordID=US201400075889,,Refereed Articles
"Rivera-Pastrana, Dulce M., Elhadi M. Yahia and Gustavo A González-Aguilar. 2010 . Phenolic and carotenoid profiles of papaya fruit ( Carica papaya L.) and their contents under low temperature storage. J. Sci. Food Agric. 90: 2358 – 2365.",,2010,,https://pubmed.ncbi.nlm.nih.gov/20632382/,,Refereed Articles
"J. Ornelas-Paz, J., Yahia, E.M., Gardea, A.A. 2010 . Bioconversion efficiency of β-Carotene from mango fruit and carrots in vitamin A. American Journal of Agricultural and Biological Sciences 5(3): 301-308.",,2010,,https://www.thescipub.com/abstract/10.3844/ajabssp.2010.301.308,,Refereed Articles
"Gustavo A González-Aguilar, Jose A. Villa-Rodriguez, J. Fernando Ayala-Zavala and Elhadi M. Yahia. 2010 . Improvement of the antioxidant status of tropical fruits as a secondary response to some postharvest treatments.Trends in Food Science & Technology 21: 475-482.",,2010,,https://www.sciencedirect.com/science/article/pii/S0924224410001548,,Refereed Articles
"García-Solís, Pablo, Elhadi M. Yahia , Verónica Morales-Tlalpan, and Mauricio Díaz-Muñoz. 2009 . Screening of antiproliferative effect of aqueous extracts of plant foods consumed in México on the breast cancer cell line mcf-7. International Journal of Food Science and Nutrition 60(S6): 32-46.",,2009,,https://www.researchgate.net/publication/26240463_Screening_of_antiproliferative_effect_of_aqueous_extracts_of_plant_foods_consumed_in_Mexico_on_the_breast_cancer_cell_line_MCF-7,,Refereed Articles
"Ariza-Flores, R., E.M. Yahia , E. Vazquez-Garcia, A. Barrios-Ayala, E.R. Garrido-Ramirez, A.C. Michel-Aceves, M.A. Otero-Sanchez, and I. Alia-tejacal. 2009 . Control of Anastrepha serpentina (Wiedemen) and the quality of zapote mamey Poteria sapata (Jacq) Moore & Dtearn treated with forced hot air. Revista Chapingo Serie Horticultura 15(1): 8-15.",,2009,,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2009000100003,,Refereed Articles
"Yahia, E.M. , Ramirez, G. and A. Carrillo. 2009 . Carotenoid content of five fruits and vegetables and their bioconversion to vitamin A measured by retinol accumulation in rat livers. Acta Horticulturae 841: 619-623.",,2009,,https://www.researchgate.net/publication/277817177_Carotenoid_content_of_five_fruits_and_vegetables_and_their_bioconversion_to_vitamin_A_measured_by_retinol_accumulation_in_rat_livers,,Refereed Articles
"Yahia, E.M. , J. Ornelas, and A. Anaya. 2009 . Extraction and chemical characteristics of mucilage from mezquite, Aloe vera, maguey and prickly pear cactus cladodes (nopal) and evaluation of its prebiotic effect on the growth of 2 probiotic bacteria. Acta Horticulturae 841: 625-628.",,2009,,https://www.researchgate.net/publication/277817180_Extraction_and_chemical_characteristics_of_mucilage_from_mezquite_Aloe_vera_maguey_and_prickly_pear_cactus_cladodes_nopal_and_evaluation_of_its_prebiotic_effect_on_the_growth_of_2_probiotic_bacteria,,Refereed Articles
Guevara J.C. and E. Yahia. 2009 . Physicochemical changes of prickly pear cactus stems under passive and semi-active modified atmospheres packaging. Acta Horticulturae 811: 91-96.,,2009,,https://www.researchgate.net/publication/277817181_Physicochemical_changes_of_prickly_pear_cactus_stems_under_passive_and_semi-active_modified_atmospheres_packaging,,Refereed Articles
"Guevara J.C., R. Beaudry, E. Yahia and L. Cedeno. 2009 . Modeling of temperature and relative humidity effect on respiration rate of nopalitos. Acta Horticulturae 811: 161-166.",,2009,,https://www.researchgate.net/publication/277817183_Modeling_of_temperature_and_relative_humidity_effect_on_respiration_rate_of_nopalitos,,Refereed Articles
"Corral-Aguayo, R., Elhadi M. Yahia , A. Carrillo-Lopez, and G. Gonzalez-Aguilar. 2008 . Correlation between some nutritional components and the total antioxidant capacity measured with six different assays in eight horticultural crops. Journal of Agricultural and Food Chemistry 56:10498-10504.",,2008,,https://pubmed.ncbi.nlm.nih.gov/18956873/,,Refereed Articles
"Castellanos-Santiago, Elena and Elhadi M. Yahia . 2008 . Identification and quantification of betalains from fruit of 10 Mexican prickly pear cultivars by high-performance liquid chromatography and electrospray ionization mass spectrometry. Journal of Agricultural and Food Chemistry 56: 5758-5764.",,2008,,https://pubmed.ncbi.nlm.nih.gov/18578538/,,Refereed Articles
"Ornelas-Paz, J. de Jesus, Elhadi M. Yahia , Alfonso Gardea-Bejar. 2008 . Changes in external and internal color during postharvest ripening of ‘Manila’ and ‘Ataulfo’ mango fruit and relationship with carotenoid content determined by liquid chromatography-APcI + -time of flight mass spectrometry. Postharvest Biology and Technology 50: 145-152.",,2008,,,,Refereed Articles
"García-Solís, Pablo, Elhadi M. Yahia , and Carmen Aceves. 2008 . Study of the effect of ‘Ataulfo’ Mango ( Mangifera indica L.) intake on mammary Carcinogenesis and antioxidant capacity in plasma of N-Methyl- n -Nitrosourea (MNU)-treated rats. Food Chemistry 111(2): 309-315.",,2008,,https://pubmed.ncbi.nlm.nih.gov/26047428/,,Refereed Articles
"Ornelas, J.de J., E.M. Yahia , M. Failla, and A. Gardea. 2008 . Impact of stage of ripening and dietary fat on in vitro bioaccessibility of β-carotene in ‘Ataulfo’ mango. Journal of Agricultural and Food Chemistry 56:1511-1516.",,2008,,https://pubs.acs.org/doi/abs/10.1021/jf072751r,,Refereed Articles
"Ornelas-Paz, J. de Jesus, Elhadi M. Yahia , Alfonso Gardea-Bejar. 2007 . Identification and quantification of xanthophyll esters, carotenes, and tocopherols in the fruit of seven Mexican mango cultivars by liquid chromatography-atmospheric pressure chemical ionization-time-of-flight mass spectrometry (LC-(ApcI + ) -MS). Journal of Agricultural and Food Chemistry 55(16): 6628-6635.",,2007,,https://pubmed.ncbi.nlm.nih.gov/17625873/,,Refereed Articles
"Breithaupt, Dietmar E., Elhadi M. Yahia , J. F. Valdés Velázquez. 2007 . Comparison of the absorption efficiency of α- and β-cryptoxanthin in female Wistar rats. British Journal of Nutrition 97: 329-336.",,2007,,https://pubmed.ncbi.nlm.nih.gov/17298702/,,Refereed Articles
"Yahia, E.M. , Gloria Soto-Zamora, Jeffrey K. Brecht, and Alfonso Gardea. 2007 . Postharvest hot air treatment effects on the antioxidant system in stored mature green tomatoes. Postharvest Biology and Technology 44: 107-115.",,2007,,https://www.researchgate.net/publication/222433539_Postharvest_hot_air_treatment_effects_on_the_antioxidant_system_in_stored_mature-green_tomatoes,,Refereed Articles
"Yahia, Elhadi M. 2006 . Modified and controlled atmospheres for tropical fruits. Stewart Postharvest Review 5: 1-10.",,2006,,https://www.researchgate.net/publication/277816686_Modified_and_controlled_atmospheres_for_tropical_fruits,,Refereed Articles
"Guevara, J., E.M. Yahia , R. Beaudry, and L. Cedeño. 2006. Modeling the influence of temperature and relative humidity on respiration rate of prickly pear cactus cladodes. Postharvest Biology and Technology 41 (3): 260-265.",,2006,,https://www.researchgate.net/publication/248449385_Modeling_the_influence_of_temperature_and_relative_humidity_on_respiration_rte_of_prickly_pear_cactus_cladodes,,Refereed Articles
"Guevara, J., E. M. Yahia , L. Cedeño, and L.M.M. Tijskens. 2006 . Modeling the effects of temperature and relative humidity on gas exchange of prickly pear cactus ( Opuntia spp .) stems. Lebensm. Wiss. U-Technol. 39(7): 796-805.",,2006,,https://ur.art1lib.com/book/17079989/c9cae2,,Refereed Articles
"Yahia, E.M. 2006 . Responses of Some Fruits to Gas and Heat Stress. Acta Horticulturae 712: 635-642.",,2006,,http://www.actahort.org/books/712/712_78.htm,,Refereed Articles
"Yahia, Elhadi M ., J. de Jesus Ornelas-Paz, and Alfonso Gardea. 2006. Extraction, separation and partial identification of `Ataulfo` mango fruit carotenoids. Acta Horticulturae 712:333-338.",,2006,,https://www.researchgate.net/publication/277817092_Extraction_separation_and_partial_identification_of_Ataulfo_mango_fruit_carotenoids,,Refereed Articles
"Yahia, E.M. , Guevara-Arauza, J.C., L.M.M. Tijskens, and L. Cedeño. 2005 . The effect of relative humidity on modified atmosphere packaging gas exchange. Acta Horticulturae 674: 97-104 (peer reviewed).",,2005,,https://www.ishs.org/ishs-article/674_10,,Refereed Articles
"Yahia, E.M . 2005 . Postharvest research and reality in developing countries. Acta Horticulturae 682:1655-1666 (peer reviewed).",,2005,,http://www.actahort.org/books/682/682_221.htm,,Refereed Articles
"Soto-Zamora, G., E.M. Yahia , Jeffrey.K. Brecht, and A. Gardea. 2005 . Effects of postharvest hot air treatment on the quality of ‘Rhapsody’ tomato fruit. Journal of Food Quality 28: 492-504.",,2005,,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1745-4557.2005.00051.x,,Refereed Articles
"Soto-Zamora, G., E.M. Yahia , J.K. Brecht, and A. Gardea. 2005 . Effects of postharvest hot air treatments on the quality and antioxidant levels in tomato fruit. Lebensmitt. Wiss. U-Technol. 38(6): 657-663.",,2005,,https://agris.fao.org/agris-search/search.do?recordID=US201300992605,,Refereed Articles
"Ornelas, J.J. and E.M. Yahia. 2004 . Heat treatments effect on quality, chilling injury, triglycerides and tocopherols in Hass avocados. Journal of Food Quality 127: 115-126.",,2004,,https://www.researchgate.net/publication/277817214_Heat_treatments_effect_on_quality_chilling_injury_triglycerides_and_tocoferols_in_Hass_avocados,,Refereed Articles
"Pérez Carrillo, E. and E.M. Yahia . 2004 . Effect of postharvest hot air and fungicide treatments on the quality of ‘Maradol’ papaya ( Carica papaya L.). Journal of Food Quality 27: 127-139.",,2004,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.652.6733&rep=rep1&type=pdf,,Refereed Articles
"Yahia, E.M ., G. Soto, J. Brecht, A. Gardea, and M. Steta. 2003 . The effect of hot air treatments in air or in low O 2 atmosphere on the quality and antioxidants of tomato fruit. Acta Horticulturae (peer reviewed) 604:285-291.",,2003,,https://www.ishs.org/ishs-article/604_29,,Refereed Articles
"Ornelas, J.J. and E.M. Yahia. 2003 . Postharvest hot air treatments effect on avocado fruit quality, chilling injury and triglycerides and tocopherols content. Acta Horticulturae (peer reviewed) 604:709-713.",,2003,,https://agris.fao.org/agris-search/search.do;jsessionid=8B82EFD093ABC8A4B73D85006EA99F88?request_locale=es&recordID=US201400113474&sourceQuery=&query=&sortField=&sortOrder=&agrovocString=&advQuery=&centerString=&enableField=,,Refereed Articles
"Guevara, J.C., E.M. Yahia and L. Cedeño. 2003 . Modeling of O 2 , CO 2 and H 2 O vapor in modified atmosphere packaged prickly pear cactus stems ( Opuntia spp ). Acta Horticulturae (peer reviewed) 604:671-675.",,2003,,https://www.researchgate.net/publication/277817192_Modeling_of_O2_CO2_and_H2O_vapor_in_modified_atmosphere_packaged_prickly_pear_cactus_stems_Opuntia_spp,,Refereed Articles
"Guevara, J.C. and E.M. Yahia. 2003 . Passive and semi-active modified atmosphere packaging of prickly pear cactus stems ( Opuntia Spp ). Acta Horticulturae (peer reviewed) 604:665-669.",,2003,,,,Refereed Articles
"Perez-Carrillo, E., E.M. Yahia , R. Ariza, M. Vega, and G. Cornejo. 2003 . Forced hot air treatment at low relative humidity is effective in reducing chilling injury and decay development in papaya fruit. Acta Horticulturae (peer reviewed) 604:697-703.",,2003,,https://www.ishs.org/ishs-article/604_87,,Refereed Articles
"Yahia, E.M. and R. Ariza. 2003 . Postharvest hot air treatments effect on insect mortality and quality of sapote mamey fruit ( Pouteria sapota ). Acta Horticulturae (peer reviewed) 604:691-695.",,2003,,https://agris.fao.org/agris-search/search.do?recordID=US201400113467,,Refereed Articles
"Vazquez, E., S. Chavez, R. Ariza, E. Yahia , A. Salazar, C. Saucedo, and T. Colinas. 2003 . Mechanical properties of ‘Maradol’ papaya fruit under static compression (in Spanish). Revista Chapingo, Serie Horticultura 9(2): 341-351.",,2003,,https://www.scielo.org.mx/pdf/remexca/v4n8/v4n8a9.pdf,,Refereed Articles
"Guevara, J.C., E.M. Yahia , E. Brito, and S. Biserka. 2003 . Effects of elevated concentrations of CO 2 in modified atmosphere packaging on the quality of prickly pear cactus stems ( Opuntia spp .). Postharvest Biol. Technol. 29: 167-176.",,2003,,https://www.researchgate.net/publication/222665238_Effects_of_elevated_concentrations_of_CO2_in_modified_atmosphere_packaging_on_the_quality_of_prickly_pear_cactus_stems_Opuntia_spp,,Refereed Articles
"Roman-Mares, A. and Elhadi M. Yahia. 2002 . Postharvest handling of avocado (In Spanish). Revista Vitae (Colombia) 9(2): 5-16.",,2002,,,,Refereed Articles
"Guevara, J.C., E.M. Yahia , and E. Brito de la Fuente. 2001 . Modified atmosphere packaging of prickly pear cactus stems ( Opuntia spp. ). Lebensmittel Wissenschaft u-Technology (Food Science and Technology). Lebensm.Wiss. u-Technol., 34. 445-451 (2001).",,2001,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1089.9573&rep=rep1&type=pdf,,Refereed Articles
"Yahia, Elhadi M. , M. Contreras-Padilla and G. Gonzalez-Aguilar. 2001 . Ascorbic acid content in relation to ascorbic acid oxidase actrivity and polyamine content in tomato and bell pepper fruits during development, maturation and senescente. Food science and Technology (Lebensm. Wiss. U-Technol) 34: 452-457.",,2001,,https://www.infona.pl/resource/bwmeta1.element.elsevier-a82f3d62-4149-3e5c-9492-c7882f760170,,Refereed Articles
"Yañez, L.L., P.E. Mercado, E. Yahia , and M.A. Armella. 2001 . Ethanol accumulation patterns in different horticultural commodities in response to enriched CO 2 atmospheres. Acta Horticulturae 553:657-662.",,2001,,https://www.researchgate.net/publication/277817316_Ethanol_accumulation_patterns_in_different_horticultural_commodities_in_response_to_enriched_CO2_atmospheres,,Refereed Articles
"Yahia, E.M. , Alicia Mondragon, Miryan Balderas. 2000 . Effects of hot air treatments on the postharvest physiology and quality of mango fruit. Acta Horticulturae 509: 419-427.",,2000,,http://www.actahort.org/books/509/509_49.htm,,Refereed Articles
"Roman-Mares, A. and Elhadi Yahia. 2000 . Effects of heat treatments on ‘Hass’ avocados. (In Spanish). Revista Vitae (Colombia) 7(1,2): 20-36.",,2000,,,,Refereed Articles
"Ortega-Zaleta, D. and Elhadi M. Yahia . 2000 . Mortality of eggs and larvae of Anastrepha obliqua (MACQUART) and A. ludens (LOWE) (Diptera: Tephritidae) with controlled atmospheres at high temperature in mango ( Mangifera indica ) cv Manila. Folia Entomologica Mexicana (In Spanish) 109:43-53.",,2000,,,,Refereed Articles
"Yahia, Elhadi M. and D. Ortega-Zaleta. 2000 . Mortality of eggs and third instar larvae of Anastrepha ludens and A. obliqua with insecticidal controlled atmospheres at high temperatures. Postharvest Biology and Technology 20(3):295-302.",,2000,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1091.8060&rep=rep1&type=pdf,,Refereed Articles
"Ortega-Zaleta, Dora and Elhadi M. Yahia . 2000 . Tolerance and quality of mango fruit exposed to controlled atmospheres at high temperatures. Postharvest Biology and Technology 20:195-201.",,2000,,https://www.researchgate.net/publication/248448985_Tolerance_and_quality_of_mango_fruit_exposed_to_controlled_atmospheres_at_high_temperatures,,Refereed Articles
"Carrillo-Lopez, A., F. Ramirez-Bustamante, J.B. Valdez-Torrez, R. Rojas-Villegas, and E.M. Yahia. 2000 . Ripening and quality changes in mango fruit as affected by coating with an edible film. Journal of Food Quality 23: 479-486.",,2000,,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-4557.2000.tb00573.x,,Refereed Articles
"Yahia, E.M. , D. Ortega, A. Martinez, and P. Moreno. 2000. The mortality of artificially infested third instar larvae of Anastrepha ludens and A . obliqua in mango fruit with insecticidal controlled atmospheres at high temperatures. Acta Horticulturae 509:833-839.",,2000,,https://www.researchgate.net/publication/277890522_The_mortality_of_artificially_infested_third_instar_larvae_of_Anastrepha_ludens_and_A_obliqua_in_mango_fruit_with_insecticidal_controlled_atmospheres_at_high_temperatures,,Refereed Articles
"Yahia, Elhadi M. , Dora Ortega, Alejandro Martinez, and Pamela Moreno. 2000 . In vitro mortality of eggs and third instar larvae of Anastrepha ludens and A . obliqua with insecticidal atmospheres at high temperatures. Acta Horticulturae 509:779-786.",,2000,,https://www.researchgate.net/publication/277890534_In_Vitro_Mortality_of_Eggs_and_Third_Instar_Larvas_of_Anastrepha_ludens_and_A_obliqua_with_Insecticidal_Controlled_Atmospheres_at_High_Temperature,,Refereed Articles
"Yahia, Elhadi M. and Dora Ortega. 2000 . Responses and quality of mango fruit treated with insecticidal controlled atmospheres at high temperatures. Acta Horticulturae 509:479-486.",,2000,,https://www.researchgate.net/publication/277890542_Responses_and_quality_of_mango_fruit_treated_with_insecticidal_controlled_atmospheres_at_high_temperatures,,Refereed Articles
"Yahia, Elhadi M. and Juan Pedro Campos. 2000 . The effect of hot water treatment used for insect control on the ripening and quality of mango fruit. Acta Horticulturae 509:495-501.",,2000,,https://www.researchgate.net/publication/277890390_The_effect_of_hot_water_treatment_used_for_insect_control_on_the_ripening_and_quality_of_mango_fruit,,Refereed Articles
"Ait-Oubahou, A. and Yahia, E.M. 1999 . Postharvest handling of dates. Postharvest News & Information 10(6):67N-74N.",,1999,,https://www.academia.edu/5698887/71533,,Refereed Articles
"Contreras-Padilla, M. and Elhadi M. Yahia . 1998 . Changes in capsaicinoids during development, maturation, and senescence of chili peppers and relation with peroxidase activity. Journal of Agricultural and Food Chemistry 46(6):2075-2079.",,1998,,https://agris.fao.org/agris-search/search.do?recordID=US1997093113,,Refereed Articles
"Yahia, E.M. and G. Gonzalez. 1998 . The use of passive and semi-active atmospheres to prolong the postharvest life of the fruit of avocado. Food Science and Technology (Lebensm. Wiss. U-Technol) 31(7 & 8):602-606.",,1998,,http://www.avocadosource.com/papers/mexico_papers/yahiaelhadi1998.pdf,,Refereed Articles
"Yahia, Elhadi M. 1998 . The use of modified and controlled atmospheres for insect control (In Spanish). Phytoma (Spain) 97:18-22.",,1998,,,,Refereed Articles
"Gonzalez-Aguilar, G., E. Yahia , and M. Silveira. 1997 . Prediction of the atmosphere of avocado packed in polyethylene bags and its quality evaluation during storage (In Spanish). Horticultura Mexicana 5(4):351-360.",,1997,,,,Refereed Articles
"Rojas-Villegas, A., A. Carrillo-Lopez, M. Silveira, R. Avena Bustillos, and E. Yahia. 1996 . Effects of insecticidal atmospheres on the mortality of fruit flies in mango. Acta Horticulturae 370:89-92.",,1996,,http://www.actahort.org/books/370/370_13.htm,,Refereed Articles
"Carrillo-Lopez, A., R. Rojas-Villagas, and E.M. Yahia. 1995 . Ripening and quality of mango fruit as affected by coating with “Semperfresh”. Acta Horticulturae 370:203-216.",,1995,,https://www.ishs.org/ishs-article/370_33,,Refereed Articles
"Ke, D., E. Yahia, B. Hess, L. Zhou, and A. Kader. 1995 . Regulation of fermentative metabolism in avocado fruit under oxygen and carbon dioxide stresses. Journal of the American Society for Horticultural Science 120(3):481-490.",,1995,,https://journals.ashs.org/jashs/view/journals/jashs/120/3/article-p481.xml,,Refereed Articles
"Arvayo-Ortiz, R.M., S. Garza-Ortega, and M. Yahia . 1994 . Postharvest response of winter squash to hot water treatment, temperature, and length of storage. HortTechnology 4(3): 253-255.",,1994,,https://journals.ashs.org/horttech/view/journals/horttech/4/3/article-p253.xml,,Refereed Articles
"Ke, D., E. Yahia, M . Mateos, and A. Kader. 1994 . Ethanolic fermentation of “Bartlett” pears as influenced by ripening stage and atmospheric composition. Journal of the American Society for Horticultural Science 119(5):976-982.",,1994,,https://www.semanticscholar.org/paper/Ethanolic-Fermentation-of-%60Bartlett,,Refereed Articles
"Yahia, E.M. 1994 . Apple flavor. Horticultural Reviews 16:197-234.",,1994,,https://onlinelibrary.wiley.com/doi/abs/10.1002/9780470650561.ch6,,Refereed Articles
"Rivera Dominguez, M. and E.M. Yahia . 1994 . Differential scanning calorimetry of avocado and mango fruits stored in insecticidal atmospheres. Tecnología de Alimentos (México) 29(5-6):22-26. (In Spanish).",,1994,,,,Refereed Articles
"Zazueta-Morales, J., A. Quintero, M. Silveira, and E. Yahia . 1994 . Osmotic dehydration of mango slices as a pre-treatment with hot air. Tecnología de Alimentos (México) 29(5-6):27-33.",,1994,,,,Refereed Articles
"Yahia, E.M. and M. Tiznado. 1993 . Tolerance and responses of harvested mango to insecticidal low-oxygen atmospheres. HortScience 28(10):1031-1033.",,1993,,https://journals.ashs.org/hortsci/downloadpdf/journals/hortsci/28/10/article-p1031.xml,,Refereed Articles
"Yahia, E.M. and A. Carrillo-Lopez. 1993 . Responses of avocado fruit to insecticidal O 2 and CO 2 atmospheres. Food Science & Technology (Lebens. Wiss. u-Technol.) 26:307-311.",,1993,,http://www.avocadosource.com/papers/Mexico_Papers/YahiaElhadi1993.pdf,,Refereed Articles
"Yahia, E.M. and L. Vázquez Moreno. 1993 . Responses of mango to insecticidal oxygen and carbon dioxide atmospheres. Food Science & Technology (Lebens. Wiss. u-Technol.) 26(1):42-48.",,1993,,,,Refereed Articles
"Yahia, E.M . and M. Rivera. 1992 . Modified atmosphere packaging of muskmelon. Food Science & Technology (Lebensm. Wiss. u-Technol.) 25(1):38-42.",,1992,,,,Refereed Articles
"Yahia, E.M. , M. Rivera and O. Hernández. 1992 . Responses of papaya to short-term insecticidal oxygen atmosphere. Journal of the American Society for Horticultural Science 117(1):96-99.",,1992,,https://journals.ashs.org/downloadpdf/journals/jashs/117/1/article-p96.pdf,,Refereed Articles
"Yahia, E.M. 1991 . Changes in some odor-active volatiles in apples during storage in air and in simulated low ethylene controlled atmosphere. Turrialba 41(2):160-165.",,1991,,https://repositorio.catie.ac.cr/handle/11554/10082,,Refereed Articles
"Yahia, Elhadi M . 1991 . Production of some odor-active volatiles by ‘McIntosh’ apples following low-ethylene controlled-atmosphere storage. HortScience 26(9):1183-1185.",,1991,,https://journals.ashs.org/hortsci/downloadpdf/journals/hortsci/26/9/article-p1183.pdf,,Refereed Articles
"González, G., E. Yahia , and M. Hassa. 1991 . Modified atmosphere packaging of mango fruit and in-package atmosphere prediction using mathematical models (in Spanish). Revista de Ciencias Alimentarias (México) 1(3):1-5.",,1991,,,,Refereed Articles
"Yahia, E.M. , F.W. Liu, and T.E. Acree. 1990 . The evolution of some odour‑active volatiles during the maturation and ripening of apples on the tree. Food Science and Technology (Lebens. Wiss. & Tech.) 23:(6):488-493.",,1990,,https://agris.fao.org/agris-search/search.do?recordID=US201301737304,,Refereed Articles
"Carrillo Lopez, A. and E.M. Yahia. 1990 . Tolerance of avocado var “Hass” to insecticidal O 2 and CO 2 and their effect on the anaerobic respiration (In Spanish). Tecnología de Alimentos (Mexico) 25(6):13-18.",,1990,,,,Refereed Articles
"Yahia, E.M ., F.W. Liu and T.E. Acree. 1990 . Changes of some odour-active volatiles in low-ethylene controlled atmosphere stored apples. Food Science and Technology (Lebens. Wiss. & Technol.) 24(2):145-151.",,1990,,,,Refereed Articles
"Yahia, E.M. , F.W. Liu, and T.E. Acree. 1990 . Changes of some odor‑active volatiles in controlled atmosphere‑stored apples. Journal of Food Quality 13:185-202.",,1990,,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-4557.1990.tb00016.x,,Refereed Articles
"Yahia, E.M. , K.E. Nelson, and A.A. Kader. 1983 . Postharvest quality and storage life of grapes as influenced by CO added to air or controlled atmosphere. Journal of the American Society for Horticultural Science l08(6): 1067‑1071.",,1983,,https://journals.ashs.org/downloadpdf/journals/jashs/108/6/article-p1067.pdf,,Refereed Articles
"Imam, M.K. and E. Yahia. l977. Yield of six potato cultivars after two cycles of local propagation in Libya. Libyan Journal of Agriculture 6(1):139‑150.",,,,https://agris.fao.org/agris-search/search.do?recordID=US201302078404,,Refereed Articles
"Cervantes-Paz, B. y E.M. Yahia . 2019. Efecto del proceso de maduración del fruto de aguacate en la absorción in vitro de carotenoides. Rev. Latinoamer. Quim. 47 (Suplemento especial): 353.",,2019,,http://fq-unam.org/relaquim/index.php/RLQ/article/download/12/8/,,Technical Articles
"Cervantes-Paz, B., J de Ornelas-Paz, E.M. Yahia, A.A . Gardea-Bejar, P.B. Zamudio-Flores, and E. Ochoa-Reyes. 2013. Effect of heat processing on the profile of pigments and antioxidant capacity of jalapeño peppers at intermediate ripening stages. Proceedings of the 7 th International Congress on Pigments in Food, 18-21 June 2013, Novara, Italy, p. 183-186.",,2013,,https://pubmed.ncbi.nlm.nih.gov/23050605/,,Technical Articles
"Yahia, Elhadi M . 2013. Achieving global food security through food losses and waste reduction: the important role of the cold chain. WFLO Scientific Advisory Council Report, World Food Logistics Organization, 2013 Edition, p. 64-73.",,2013,,,,Technical Articles
"Yahia, Elhadi M. 2011. The postharvest use of chlorine and ozone on fresh produce. Scientists Speak. World Foods Logistics Organization, New Orleans, USA, pp. 11-17.",,2011,,,,Technical Articles
